record_id,student_id,student_full_name,gender,date_of_birth,admission_date,grade_level,class_stream,school_id,school_name,school_type,school_subcounty,school_county,school_region,school_country,student_subcounty,student_county,student_region,student_country,teacher_id,teacher_name,teacher_gender,teacher_subject_specialty,teacher_subcounty,teacher_county,teacher_region,teacher_country,subject_id,subject_name,term,academic_year,assessment_type,score,attendance_rate_pct,fee_balance_kes,scholarship_status,learning_mode,student_age corrected
EDU-0246,STU-1246,Ivy Adhiambo Kamau,M,"Tuesday, 7 January 2014","Friday, 26 July 2024",7,Grade 9B,SCH006,Mvita Coast School,Public,Mvita,Mombasa,Coast,Kenya,Mvita,Mombasa,Coast,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Project,4,0.63,2500,Yes,Day,11
EDU-0247,STU-1247,Wycliffe Njoroge Kiprono,M,"Thursday, 29 September 2011","Friday, 5 July 2024",7,Grade 9B,SCH007,Kisauni Future School,Private,Kisauni,Mombasa,Coast,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Project,63,0.65,7500,Yes,Day,13
EDU-0249,STU-1249,Allan Maina Kilonzo,M,"Thursday, 12 January 2012","Friday, 6 October 2023",7,Grade 9A,SCH009,Eldoret Valley Academy,Private,Eldoret East,Uasin Gishu,Rift Valley,Kenya,Langata,Nairobi,Nairobi,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Mid Term,54,0.76,0,Yes,Day,12
EDU-0258,STU-1258,Boniface Nduta Kituku,F,"Monday, 28 October 2013","Friday, 13 September 2024",8,Grade 8B,SCH006,Mvita Coast School,Public,Mvita,Mombasa,Coast,Kenya,Kisauni,Mombasa,Coast,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Practical,27,0.8,2500,Yes,Boarding,11
EDU-0260,STU-1260,Sharon Muthoni Wario,F,"Sunday, 12 April 2015","Friday, 23 August 2024",8,Grade 8A,SCH008,Kisumu Lakeview School,Public,Kisumu East,Kisumu,Nyanza,Kenya,Embakasi East,Nairobi,Nairobi,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,Mid Term,72,0.62,5000,Yes,Hybrid,9
EDU-0262,STU-1262,Boniface Mbugua Waweru,M,"Saturday, 12 September 2015","Thursday, 5 September 2024",9,Grade 7A,SCH010,Lurambi Green School,Public,Lurambi,Kakamega,Western,Kenya,Kisumu East,Kisumu,Nyanza,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,End Term,92,0.62,1200,Yes,Hybrid,9
EDU-0264,STU-1264,Felix Odhiambo Mburu,M,"Thursday, 12 June 2014","Sunday, 3 July 2022",9,Grade 9A,SCH012,Naivasha Bright School,Public,Naivasha,Nakuru,Rift Valley,Kenya,Embakasi East,Nairobi,Nairobi,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Practical,28,0.93,10000,Yes,Boarding,8
EDU-0265,STU-1265,Hellen Makena Otieno,M,"Thursday, 19 August 2010","Sunday, 29 January 2023",8,Grade 9A,SCH001,Garden Court Academy,Private,Westlands,Nairobi,Nairobi,Kenya,Thika Town,Kiambu,Central,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Cat 1,91,0.7,0,Yes,Boarding,12
EDU-0268,STU-1268,Zainab Chebet Mwakio,F,"Thursday, 1 November 2012","Monday, 13 June 2022",9,Grade 8B,SCH004,Ruiru Sunrise School,Public,Ruiru,Kiambu,Central,Kenya,Langata,Nairobi,Nairobi,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Practical,79,0.91,10000,Yes,Day,10
EDU-0275,STU-1275,Sharon Achieng Nyongesa,M,"Wednesday, 8 January 2014","Friday, 22 April 2022",9,Grade 9A,SCH011,Athi River Stem School,Private,Athi River,Machakos,Eastern,Kenya,Westlands,Nairobi,Nairobi,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Mid Term,41,0.92,0,Yes,Boarding,8
EDU-0278,STU-1278,George Akinyi Mutiso,F,"Thursday, 17 June 2010","Sunday, 4 June 2023",8,Grade 8A,SCH002,Ambakasi Hope Junior,Public,Embakasi East,Nairobi,Nairobi,Kenya,Lurambi,Kakamega,Western,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,Project,64,0.55,0,Yes,Day,13
EDU-0285,STU-1285,Daisy Moraa Muli,M,"Wednesday, 11 May 2011","Wednesday, 2 February 2022",9,Grade 7A,SCH009,Eldoret Valley Academy,Private,Eldoret East,Uasin Gishu,Rift Valley,Kenya,Kisumu East,Kisumu,Nyanza,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Cat 2,96,0.94,0,Yes,Day,11
EDU-0294,STU-1294,Rose Nyanchama Mwakio,M,"Wednesday, 18 July 2012","Saturday, 15 July 2023",7,Grade 8A,SCH006,Mvita Coast School,Public,Mvita,Mombasa,Coast,Kenya,Westlands,Nairobi,Nairobi,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Cat 2,73,0.78,0,Yes,Hybrid,11
EDU-0307,STU-1307,Isaac Atieno Maalim,M,"Friday, 16 August 2013","Friday, 14 January 2022",7,Grade 8B,SCH007,Kisauni Future School,Private,Kisauni,Mombasa,Coast,Kenya,Thika Town,Kiambu,Central,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Mid Term,68,0.92,2500,Yes,Day,8
EDU-0310,STU-1310,Dennis Odhiambo Njuguna,M,"Friday, 4 May 2012","Sunday, 14 April 2024",9,Grade 9B,SCH010,Lurambi Green School,Public,Lurambi,Kakamega,Western,Kenya,Langata,Nairobi,Nairobi,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Practical,57,0.8,0,Yes,Day,12
EDU-0311,STU-1311,Victor Wekesa Kituku,M,"Monday, 12 September 2011","Sunday, 27 March 2022",7,Grade 7B,SCH011,Athi River Stem School,Private,Athi River,Machakos,Eastern,Kenya,Mvita,Mombasa,Coast,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Practical,61,0.61,10000,Yes,Day,11
EDU-0315,STU-1315,Esther Akinyi Simiyu,M,"Wednesday, 7 November 2012","Friday, 24 June 2022",9,Grade 9B,SCH003,Langata Plains School,Private,Langata,Nairobi,Nairobi,Kenya,Kisauni,Mombasa,Coast,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Practical,34,0.7,2500,Yes,Hybrid,10
EDU-0317,STU-1317,Millicent Kariuki Barasa,M,"Wednesday, 9 November 2011","Tuesday, 5 September 2023",9,Grade 8B,SCH005,Thika Digital Academy,Private,Thika Town,Kiambu,Central,Kenya,Westlands,Nairobi,Nairobi,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Cat 1,38,0.55,0,Yes,Day,12
EDU-0321,STU-1321,Beatrice Wairimu Mutiso,M,"Thursday, 23 June 2011","Thursday, 22 August 2024",9,Grade 7A,SCH009,Eldoret Valley Academy,Private,Eldoret East,Uasin Gishu,Rift Valley,Kenya,Westlands,Nairobi,Nairobi,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Practical,58,0.99,0,Yes,Boarding,13
EDU-0005,STU-1005,Oscar Koech Muthama,F,"Saturday, 4 February 2012","Monday, 11 April 2022",9,Grade 8A,SCH005,Thika Digital Academy,Private,Thika Town,Kiambu,Central,Kenya,Ruiru,Kiambu,Central,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Project,47,0.9,10000,Partial,Day,10
EDU-0010,STU-1010,Hellen Achieng Kilonzo,F,"Sunday, 4 July 2010","Friday, 11 August 2023",7,Grade 8B,SCH010,Lurambi Green School,Public,Lurambi,Kakamega,Western,Kenya,Kisumu East,Kisumu,Nyanza,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Mid Term,92,0.7,0,Partial,Boarding,13
EDU-0012,STU-1012,Grace Maina Njeri,M,"Sunday, 24 February 2013","Saturday, 4 February 2023",9,Grade 8B,SCH012,Naivasha Bright School,Public,Naivasha,Nakuru,Rift Valley,Kenya,Embakasi East,Nairobi,Nairobi,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Practical,89,0.86,0,Partial,Hybrid,10
EDU-0014,STU-1014,Oscar Rotich Mutiso,M,"Sunday, 30 June 2013","Saturday, 26 February 2022",8,Grade 8A,SCH002,Ambakasi Hope Junior,Public,Embakasi East,Nairobi,Nairobi,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,Practical,53,0.85,7500,Partial,Boarding,9
EDU-0017,STU-1017,Peter Omondi Njuguna,M,"Friday, 5 November 2010","Sunday, 10 September 2023",9,Grade 9A,SCH005,Thika Digital Academy,Private,Thika Town,Kiambu,Central,Kenya,Mvita,Mombasa,Coast,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Mid Term,0,0.72,7500,Partial,Boarding,13
EDU-0020,STU-1020,Theo Mbugua Mogere,M,"Monday, 18 February 2013","Thursday, 4 April 2024",9,Grade 8A,SCH008,Kisumu Lakeview School,Public,Kisumu East,Kisumu,Nyanza,Kenya,Langata,Nairobi,Nairobi,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,Cat 1,67,0.96,0,Partial,Hybrid,11
EDU-0028,STU-1028,Jemimah Kiplagat Bett,F,"Sunday, 8 May 2011","Wednesday, 14 September 2022",7,Grade 8A,SCH004,Ruiru Sunrise School,Public,Ruiru,Kiambu,Central,Kenya,Thika Town,Kiambu,Central,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Cat 1,43,0.64,1200,Partial,Day,11
EDU-0033,STU-1033,Omar Chebet Lagat,M,"Thursday, 27 January 2011","Saturday, 23 March 2024",8,Grade 9A,SCH009,Eldoret Valley Academy,Private,Eldoret East,Uasin Gishu,Rift Valley,Kenya,Kisumu East,Kisumu,Nyanza,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Cat 2,98,0.7,10000,Partial,Hybrid,13
EDU-0038,STU-1038,Irene Naliaka Nyongesa,M,"Monday, 20 September 2010","Friday, 20 September 2024",9,Grade 8A,SCH002,Ambakasi Hope Junior,Public,Embakasi East,Nairobi,Nairobi,Kenya,Naivasha,Nakuru,Rift Valley,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,Cat 1,73,0.7,7500,Partial,Day,14
EDU-0040,STU-1040,Brian Kiptoo Kiplimo,M,"Tuesday, 15 March 2011","Monday, 16 September 2024",8,Grade 7B,SCH004,Ruiru Sunrise School,Public,Ruiru,Kiambu,Central,Kenya,Mvita,Mombasa,Coast,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,End Term,51,0.67,5000,Partial,Day,14
EDU-0041,STU-1041,John Barasa Were,F,"Saturday, 28 September 2013","Tuesday, 18 January 2022",8,Grade 8A,SCH005,Thika Digital Academy,Private,Thika Town,Kiambu,Central,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Practical,4,0.94,5000,Partial,Day,8
EDU-0064,STU-1064,Ezra Mbugua Mwakio,F,"Sunday, 26 September 2010","Thursday, 5 January 2023",7,Grade 7B,SCH004,Ruiru Sunrise School,Public,Ruiru,Kiambu,Central,Kenya,Lurambi,Kakamega,Western,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Project,67,0.85,15000,Partial,Hybrid,12
EDU-0067,STU-1067,Samuel Nyanchama Kiprotich,F,"Thursday, 1 November 2012","Tuesday, 28 February 2023",9,Grade 8A,SCH007,Kisauni Future School,Private,Kisauni,Mombasa,Coast,Kenya,Kisauni,Mombasa,Coast,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,End Term,57,0.91,7500,Partial,Boarding,10
EDU-0081,STU-1081,Allan Akinyi Simiyu,M,"Tuesday, 2 July 2013","Tuesday, 15 March 2022",8,Grade 9B,SCH009,Eldoret Valley Academy,Private,Eldoret East,Uasin Gishu,Rift Valley,Kenya,Langata,Nairobi,Nairobi,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Practical,36,0.58,15000,Partial,Boarding,9
EDU-0088,STU-1088,Christine Kilonzo Bwire,F,"Saturday, 24 August 2013","Thursday, 21 July 2022",8,Grade 8B,SCH004,Ruiru Sunrise School,Public,Ruiru,Kiambu,Central,Kenya,Westlands,Nairobi,Nairobi,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,End Term,42,0.91,2500,Partial,Boarding,9
EDU-0102,STU-1102,Kelvin Atieno Ochieng,F,"Friday, 5 March 2010","Sunday, 27 November 2022",9,Grade 9B,SCH006,Mvita Coast School,Public,Mvita,Mombasa,Coast,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Cat 1,0,0.56,15000,Partial,Boarding,13
EDU-0109,STU-1109,Irene Nduta Kariuki,F,"Thursday, 23 September 2010","Friday, 15 July 2022",9,Grade 9A,SCH001,Garden Court Academy,Private,Westlands,Nairobi,Nairobi,Kenya,Kisauni,Mombasa,Coast,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Cat 1,39,0.67,0,Partial,Hybrid,12
EDU-0113,STU-1113,Lucy Odhiambo Barasa,M,"Friday, 12 December 2014","Friday, 19 January 2024",7,Grade 9A,SCH005,Thika Digital Academy,Private,Thika Town,Kiambu,Central,Kenya,Kisumu East,Kisumu,Nyanza,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Practical,52,0.98,7500,Partial,Day,9
EDU-0140,STU-1140,Boniface Nyanchama Awino,F,"Thursday, 11 November 2010","Saturday, 6 April 2024",8,Grade 8B,SCH008,Kisumu Lakeview School,Public,Kisumu East,Kisumu,Nyanza,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,End Term,42,0.9,15000,Partial,Day,13
EDU-0146,STU-1146,Bridgit Wairimu Abdi,M,"Monday, 3 June 2013","Sunday, 15 May 2022",7,Grade 7A,SCH002,Ambakasi Hope Junior,Public,Embakasi East,Nairobi,Nairobi,Kenya,Langata,Nairobi,Nairobi,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,Cat 2,48,0.92,15000,Partial,Boarding,9
EDU-0150,STU-1150,Caleb Wanjala Cheruiyot,F,"Monday, 9 September 2013","Thursday, 27 June 2024",9,Grade 9B,SCH006,Mvita Coast School,Public,Mvita,Mombasa,Coast,Kenya,Ruiru,Kiambu,Central,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Cat 2,70,0.63,10000,Partial,Day,11
EDU-0153,STU-1153,Lians Jepchirchir Rono,M,"Saturday, 24 December 2011","Saturday, 10 June 2023",9,Grade 8B,SCH009,Eldoret Valley Academy,Private,Eldoret East,Uasin Gishu,Rift Valley,Kenya,Westlands,Nairobi,Nairobi,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Practical,0,0.77,10000,Partial,Boarding,11
EDU-0156,STU-1156,Caroline Njoki Chege,M,"Friday, 9 November 2012","Sunday, 25 February 2024",7,Grade 8A,SCH012,Naivasha Bright School,Public,Naivasha,Nakuru,Rift Valley,Kenya,Athi River,Machakos,Eastern,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Project,96,0.83,1200,Partial,Hybrid,11
EDU-0157,STU-1157,Brian Njoki Muthama,F,"Wednesday, 31 August 2011","Sunday, 29 January 2023",7,Grade 7A,SCH001,Garden Court Academy,Private,Westlands,Nairobi,Nairobi,Kenya,Embakasi East,Nairobi,Nairobi,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Cat 1,62,0.75,7500,Partial,Boarding,11
EDU-0164,STU-1164,Agnes Wanjiru Koech,F,"Sunday, 2 February 2014","Tuesday, 20 June 2023",9,Grade 8B,SCH008,Kisumu Lakeview School,Public,Kisumu East,Kisumu,Nyanza,Kenya,Naivasha,Nakuru,Rift Valley,Kenya,T002,BRIAN KIPTOO,M,English,Ruiru,Kiambu,Central,Kenya,SUB002,English,Term 1,FY2026,Cat 2,4,0.58,0,Partial,Day,9
EDU-0167,STU-1167,Dennis Odhiambo Mogere,F,"Sunday, 18 August 2013","Wednesday, 13 March 2024",8,Grade 7B,SCH011,Athi River Stem School,Private,Athi River,Machakos,Eastern,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Practical,83,0.7,0,Partial,Hybrid,11
EDU-0175,STU-1175,Susan Akinyi Abdi,F,"Monday, 4 July 2011","Wednesday, 27 December 2023",9,Grade 9A,SCH007,Kisauni Future School,Private,Kisauni,Mombasa,Coast,Kenya,Athi River,Machakos,Eastern,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Mid Term,87,0.57,10000,Partial,Boarding,12
EDU-0178,STU-1178,Jemimah Mbugua Kipsang,F,"Sunday, 25 November 2012","Thursday, 18 July 2024",7,Grade 8A,Unknown,Lurambi Green School,Public,Lurambi,Kakamega,Western,Kenya,Kisumu East,Kisumu,Nyanza,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Mid Term,60,0.89,1200,Partial,Hybrid,12
EDU-0187,STU-1187,Grace Mutua Achieng,F,"Friday, 9 May 2014","Monday, 17 April 2023",7,Grade 7A,SCH007,Kisauni Future School,Private,Kisauni,Mombasa,Coast,Kenya,Naivasha,Nakuru,Rift Valley,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Cat 1,0,0.57,7500,Partial,Day,9
EDU-0208,STU-1208,Pauline Cherono Omondi,F,"Tuesday, 21 October 2014","Friday, 2 June 2023",7,Grade 9A,SCH004,Ruiru Sunrise School,Public,Ruiru,Kiambu,Central,Kenya,Mvita,Mombasa,Coast,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Cat 2,66,0.79,2500,Partial,Boarding,9
EDU-0221,STU-1221,Winnie Nduta Bett,F,"Tuesday, 14 April 2015","Wednesday, 25 January 2023",7,Grade 8B,SCH005,Thika Digital Academy,Private,Thika Town,Kiambu,Central,Kenya,Athi River,Machakos,Eastern,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Cat 1,0,0.87,2500,Partial,Hybrid,8
EDU-0222,STU-1222,Zainab Mburu Kamau,F,"Monday, 23 April 2012","Tuesday, 17 May 2022",9,Grade 8A,SCH006,Mvita Coast School,Public,Mvita,Mombasa,Coast,Kenya,Embakasi East,Nairobi,Nairobi,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Cat 1,106,0.98,7500,Partial,Day,10
EDU-0226,STU-1226,Rose Makena Mwangi,M,"Sunday, 13 January 2013","Tuesday, 1 March 2022",7,Grade 7B,SCH010,Lurambi Green School,Public,Lurambi,Kakamega,Western,Kenya,Langata,Nairobi,Nairobi,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,Practical,55,0.95,0,Partial,Day,9
EDU-0228,STU-1228,Purity Mburu Abdi,F,"Tuesday, 3 March 2015","Thursday, 1 December 2022",8,Grade 8B,SCH012,Naivasha Bright School,Public,Naivasha,Nakuru,Rift Valley,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Cat 2,94,0.55,0,Partial,Boarding,8
EDU-0243,STU-1243,Millicent Jepchirchir Bwire,M,"Friday, 9 July 2010","Sunday, 8 January 2023",7,Grade 7B,SCH003,Langata Plains School,Private,Langata,Nairobi,Nairobi,Kenya,Kisumu East,Kisumu,Nyanza,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Mid Term,88,0.82,10000,Partial,Boarding,13
EDU-0251,STU-1251,Patrick Mburu Wekesa,F,"Wednesday, 29 February 2012","Friday, 12 July 2024",8,Grade 7B,SCH011,Athi River Stem School,Private,Athi River,Machakos,Eastern,Kenya,Eldoret East,Uasin Gishu,Rift Valley,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Cat 1,22,0.72,10000,Partial,Boarding,12
EDU-0261,STU-1261,Caroline Naliaka Korir,M,"Monday, 30 April 2012","Sunday, 3 April 2022",8,Grade 7B,SCH009,Eldoret Valley Academy,Private,Eldoret East,Uasin Gishu,Rift Valley,Kenya,Thika Town,Kiambu,Central,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Mid Term,56,0.8,7500,Partial,Boarding,10
EDU-0267,STU-1267,Phyllis Kilonzo Hussein,M,"Monday, 19 April 2010","Saturday, 27 July 2024",7,Grade 7B,Unknown,Langata Plains School,Private,Langata,Nairobi,Nairobi,Kenya,Naivasha,Nakuru,Rift Valley,Kenya,T003,esther naliaka,F,Kiswahili,Kisumu East,Kisumu,Nyanza,Kenya,SUB003,Kiswahili,Term 1,FY2026,Practical,52,0.93,7500,Partial,Boarding,14
EDU-0276,STU-1276,Anthony Nduta Rono,M,"Tuesday, 24 July 2012","Friday, 29 April 2022",8,Grade 7B,SCH012,Naivasha Bright School,Public,Naivasha,Nakuru,Rift Valley,Kenya,Ruiru,Kiambu,Central,Kenya,T006,daniel otieno,M,B/Studies,Eldoret East,Uasin Gishu,Rift Valley,Kenya,SUB006,B/Studies,Term 1,FY2026,Mid Term,88,0.8,10000,Partial,Day,10
EDU-0277,STU-1277,Nelly Kiptoo Kiprotich,F,"Saturday, 20 March 2010","Saturday, 10 September 2022",8,Grade 8A,SCH001,Garden Court Academy,Private,Westlands,Nairobi,Nairobi,Kenya,Kisauni,Mombasa,Coast,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Project,75,0.98,10000,Partial,Boarding,12
EDU-0280,STU-1280,Ezra Adhiambo Koech,F,"Sunday, 7 December 2014","Thursday, 30 June 2022",8,Grade 7A,SCH004,Ruiru Sunrise School,Public,Ruiru,Kiambu,Central,Kenya,Thika Town,Kiambu,Central,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,End Term,56,0.72,10000,Partial,Day,8
EDU-0286,STU-1286,John Chebet Bwire,F,"Thursday, 16 May 2013","Sunday, 1 May 2022",9,Grade 9A,SCH010,Lurambi Green School,Public,Lurambi,Kakamega,Western,Kenya,Athi River,Machakos,Eastern,Kenya,T004,peter mwangi,M,Biology,Thika Town,Kiambu,Central,Kenya,SUB004,Biology,Term 1,FY2026,End Term,53,0.82,0,Partial,Hybrid,9
EDU-0295,STU-1295,Mary Akinyi Mutai,F,"Wednesday, 8 April 2015","Tuesday, 11 April 2023",8,Grade 9A,SCH007,Kisauni Future School,Private,Kisauni,Mombasa,Coast,Kenya,Ruiru,Kiambu,Central,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Cat 1,81,0.66,7500,Partial,Day,8
EDU-0305,STU-1305,Felix Mbugua Omondi,M,"Thursday, 1 November 2012","Monday, 3 April 2023",8,Grade 7B,SCH005,Thika Digital Academy,Private,Thika Town,Kiambu,Central,Kenya,Athi River,Machakos,Eastern,Kenya,T005,fatuma ali,F,Comp/Studies,Mvita,Mombasa,Coast,Kenya,SUB005,Comp/Studies,Term 1,FY2026,Project,89,0.77,0,Partial,Day,10
EDU-0313,STU-1313,Trixie Cherono Cheruiyot,F,"Thursday, 18 November 2010","Saturday, 9 March 2024",7,Grade 7A,SCH001,Garden Court Academy,Private,Westlands,Nairobi,Nairobi,Kenya,Naivasha,Nakuru,Rift Valley,Kenya,T001,AMINA WANJIRU,F,Mathematics,Westlands,Nairobi,Nairobi,Kenya,SUB001,Mathematics,Term 1,FY2026,Cat 2,25,0.83,7500,Partial,Boarding,13
