Employee ID,First Name,Last Name,Department,Salary,Hire Date,Age,Gender,Performance Score,Full-Time,Bonus,Marital Status,Education Level,Work Experience (Years),Employee Type,Office Location,Project Count,Last Promotion Year,Remote Work Status,Annual Training Hours,Manager Feedback Score
10661,Valerie,Mburu,Marketing,104092,2006-08-15 00:00:00,57,Male,7,No,8789.4,Single,Associate's,10,Intern,San Francisco,3,2016,Fully Remote,18,3.4
10662,Noah,Bett,Finance,84068,2018-01-20 00:00:00,54,Male,7,Yes,KES 7038.38,Divorced,Bachelor's,24,Intern,New York,16,2016,Hybrid,126,2.4
10663,Baraka,Cherono,Sale,50102,2011-03-01 00:00:00,42,,8,Yes,3784.76,Single,Bachelor's,33,Permanent,Tokyo,1,2011,On-Site,97,4.7
10664,Rahab,Nyambura,Operations,31924,2011-09-02 00:00:00,55,MALE,8,Yes,4561.15,Married,Master's,29,Contract,Nairobi,13,2017,Hybrid,184,2.9
10665,Yvonne,Musyoka,Sales,115015,2006-09-05 00:00:00,57,Female,2,No,7403.74,Divorced,PhD,30,Contract,Berlin,0,2016,Hybrid,58,1.1
10666,Olive,Abdi,Operations,84333,2013-03-24 00:00:00,38,Female,9,No,2510.05,Divorced,PhD,36,Perm,San Francisco,6,2018,On-Site,53,2.4
10667,Peter,Achieng,Operations,114458,2018-03-01 00:00:00,17,Male,4,Yes,4953.23,Divorced,Associate's,6,Intern,Berlin,3,2021,Fully Remote,34,1.5
10668,Akoth,,HR,$114196,2013-09-29 00:00:00,44,Male,1,No,6708.8,Married,Associate's,14,Permanent,Tokyo,8,2013,Fully Remote,135,2.5
10669,Peter,Kiprotich,Finance,"76,099",2014-06-05 00:00:00,23,Female,1,No,5625.24,Married,PhD,3,Permanent,Tokyo,2,2018,On-Site,16,3.4
10670,Rose,Odhiambo,HR,87346,2015-04-19 00:00:00,56,Male,5,no,6279.12,Married,High School,24,Contract,New York,4,2010,On-Site,115,1.1
10671,Esther,Chebet,Sales,105481,2005-06-12 00:00:00,35,Male,7,Yes,5689.02,Single,High School,19,,Berlin,9,N/A,Fully Remote,163,4.5
10672,Zachary,Musyoka-Jr,,80062,2002-12-02 00:00:00,62,Male,5,No,2392.66,Married,Bachelor's,38,Contract,Tokyo,9,2019,Fully Remote,169,3.4
10673,Victor,Koech,Operatons,30306,2002-08-02 00:00:00,23,Female,3,No,4396.95,Widowed,Master's,34,Contract,Berln,3,2016,On-Site,159,2.2
10674,Terry,Wambui,Finance,118495,2000-01-29 00:00:00,40,Femle,7,No,5553.86,Single,high school,9,Contract,Tokyo,16,2013,Remote,120,2.2
10675,Valerie,Odhiambo,Marketing,99767,2005-03-12 00:00:00,37,Male,1,Yes,7910.6,Single,Associate's,30,Intern,Tokyo,16,2022,Hybrid,156,2.9
10676,Njeri,Njoki,Operations,42207,2015-09-30 00:00:00,64,Female,1,No,6712.09,Divorced,High School,32,Contract,Berlin,18,2016,Hybrid,116,2
10677,Njeri,Wekesa,IT,69426,2022-06-01,46,,2,No,4552.61,Divorced,Master's,13,Intern,Nairobi,5,2023,Hybrid,173,1
10678,Cynthia,Ochieng,Finance,36336,2014-02-06 00:00:00,22,Male,1,No,9756.8,Married,Associate's,18,Intern,Tokyo,0,2021,On-Site,108,1.1
10679,Fiona,Sang,,105166,2018-09-19 00:00:00,23,Female,9,No,1524.06,Widowed,Master's,22,Intern,San Francisco,13,2018,Fully Remote,196,2.4
10680,Nancy,Muthoni,Operations,47256,2004-08-24 00:00:00,48,Female,4,Yes,2464.65,Single,PhD,4,Contract,Nairobi,12,2022,Hybrid,15,1.5
10681,Edwin,Otieno,Ops,79817,2017-03-03 00:00:00,23,Male,7,No,3742.47,Single,Master's,23,intern,Tokyo,2,2023,On-Site,95,1.1
10682,Kennedy,Cherono,HR,63719,2007-09-15 00:00:00,51,Female,5,Yes,2671.43,Single,Master's,7,Permanent,London,1,2014,Fully Remote,77,4.4
10683,Zachary,Kiptoo,Finance,72017,2009-03-19 00:00:00,31,Male,7,No,6441.7,Divorced,Master's,11,Contract,Tokyo,6,2014,fully remote,20,2.1
10684,Brian,Makori,Finance,75704,2006-10-24 00:00:00,40,Male,7,Yes,875.73,Divorced,Associate's,39,Contract,New York,11,2011,Hybrid,18,5.5
10685,Linda,Juma,Finanace,60013,2019-03-14 00:00:00,63,Female,1,No,2185.65,Widowed,Master's,34,Contract,Berlin,1,2023,Fully Remote,179,N/A
10685,Linda,Juma,Finanace,60013,2019-03-14 00:00:00,63,Female,1,No,2185.65,Widowed,Master's,34,Contract,Berlin,1,2023,Fully Remote,179,N/A
10687,Njeri,Atieno,Sales,100258,2016-02-11 00:00:00,34,Prefer not say,3,Yes,6991.78,Widowed,Bachelor's,25,Permanent,San Francisco,15,2017,Hybrid,114,4
10687,Njeri,Atieno,Sales,100258,2016-02-11 00:00:00,34,Prefer not say,3,Yes,6991.78,Widowed,Bachelor's,25,Permanent,San Francisco,15,2017,Hybrid,114,4
10689,Stella,Juma,HR,66776,2012-08-24 00:00:00,52,Female,7,No,8085.67,Widowed,Master's,14,Permanent,Tokyo,16,2011,Fully Remote,145,1.1
10690,Faith,MORAA,IT,40060,2004-04-19 00:00:00,46,Male,3,Yes,2229.77,Divorced,High School,27,Permanent,San Francisco,2,2017,On-Site,123,3.3
10691,Tony,Ochieng,Operations,108592,2004-09-29 00:00:00,60,Female,7,No,5871.35,Divorced,Master's,16,Intern,Tokyo,13,2013,On-Site,130,1.1
10692,Vincent,Mugambi,Marketing,36655,2002-01-29 00:00:00,42,Male,9,Yes,785.22,Married,High School,27,Contract,New York,15,2023,Hybrid,13,2.7
10693,Kevin,Muriuki,IT,118110,2005-11-27 00:00:00,59,Female,1,Yes,3450.1,Married,PhD,2,Intern,Nairobi,16,2022,Fully Remote,181,2.2
10694,Mercy,Muthoni,HR,79923,not available,62,MALE,3,Yes,8156.85,Widwowed,PhD,19,,Nairobi,18,2014,Hybrid,158,Good
10695,Chebet,Sang,Finance,108563,2009-07-08 00:00:00,50,Male,6,Yes,4838.32,Widowed,Associate's,23,Contract,London,3,2023,On-Site,53,1
10696,Daisy,Muthama,Operations,34030,2003-06-22 00:00:00,27,Male,9,N,1924.44,Widowed,Associate's,14,Permanent,Tokyo,19,2021,On-Site,46,4.9
10697,Mercy,Kiptoo,Sales,119779,05-07-20,39,Female,5,No,N/A,Widowed,PhD,26,contractor,San Francisco,19,2016,Fully Remote,177,3.1
10698,Grace,kimani,HR,63289,2010-10-24 00:00:00,56,,3,No,2381.31,Widowed,Associate's,55,Contract,San Francisco,8,2030,On-Site,118,3.3
10699,Hope,Langat,Marketing,49739,2016-04-14 00:00:00,17,Male,8,No,4235.32,Married,High School,27,Contract,London,10,2014,Hybrid,81,3.7
10700,Mercy,Otieno,Marketing,91687,2017-04-07 00:00:00,26,Female,5,No,5134.42,Single,High School,28,Permanent,New York,4,2022,On-Site,153,4.2
10701,Terry,Karanja,Finance,66491,2007-02-20 00:00:00,28,Female,6,Yes,3820.8,Divorced,Bachelor's,4,Permanent,,10,2019,Hybrid,161,3.4
10702,Daisy.,Achieng,Marketing,102115,2001-02-02 00:00:00,31,Male,2,No,9401.21,Divorced,Associate's,38,Permanent,Tokyo,12,,Hybrid,,4
10703,Wairimu,Cherono,Operations,113778,2007-03-15 00:00:00,31,,4,No,5844.04,maried,Associate's,11,Permanent,Nairobi,1,2016,Hybrid,156,2.8
10704,Njeri,Achieng,Sales,34781,2006-09-12 00:00:00,49,Female,11,No,8507.48,Married,Bachelor's,24,Permanent,New York,1,2022,Fully Remote,124,0
10705,Hassan,kilonzo,Operations,50448,2004-07-27 00:00:00,57,Female,4,Yes,7726.92,Single,Master's,28,Intern,New York,9,2013,On-Site,174,4.3
10706,lucy,Kiptoo,Finance,81550,,31,Male,1,YES,6781.08,Married,High School,-1,Intern,San Francisco,12,2019,Hybrid,88,4.5
10707,Abdi,Mugambi,Finance,79294,2009-09-06 00:00:00,56,Male,4,No,5220.44,Divorced,Master's,21,Intern,New York,4,2021,Fully Remote,107,1.6
10708,Sharon,Muriuki,Marketing,51446,2015-08-09 00:00:00,56,Male,2,No,520.65,Widowed,Bachelor's,26,Permanent,Tokyo,10,2013,Hybrid,75,3.2
10709,Yara,Wanjala,Finance,106579,2010-07-28 00:00:00,58,Female,6,No,6327.94,Widowed,Associate's,3,Contract,Tokyo,14,2011,Hybrid,173,3.7
10710,Rahab,Wekesa,IT,115389,2008-06-30 00:00:00,4,Male,N/A,No,3881.6,Married,Master's,13,Contract,Tokyo,4,2014,On-Site,52,1.3
10711,Victor,Sang,HR,115615,2003-02-20 00:00:00,34,Female,8,Yes,1618.74,Widowed,Associate's,38,Permanent,Nairobi,19,,Fully Remote,83,4.7
10712,Hassan,Moraa,Finance,47101,2004-04-06 00:00:00,thirty,Female,9,No,4723.95,Single,Bachelor's,28,Intern,Berlin,4,2013,Hybrid,81,3.1
10713,Sharon,Omondi,Finance,$96178,2010-03-27 00:00:00,40,Female,8,No,7487.76,Divorced,PhD,14,Inten,New York,6,2021,On-Site,47,3.6
010714,Samuel,Were,Sales,58016,2005-11-27 00:00:00,49,,1,No,9635.94,Single,Associate's,1,Permanent,New York,N/A,2022,Fully Remote,12,N/A
10715,Baraka,Njoki,Sales,48932,2014-10-04 00:00:00,59,Male,3,Yes,4054,Married,Master's,28,Intern,NAIROBI,1,2011,Hybrid,67,2.1
10716,Samuel,Juma,Sales,74653,2009-06-13 00:00:00,25,Female,6,No,5655.87,Divorced,Master's,36,Intern,San Francisco,0,2018,On-Site,124,1.5
10717,Nancy,Moraa,IT,82802,2000-10-26 00:00:00,58,Female,1,No,8586.82,Single,Bachelor's,11,Contrct,Nairobi,19,2015,Hybrid,67,2.1
10718,Nancy,Abdi,Operations,37549,2010-02-15 00:00:00,40,Male,8,Yes,3672.99,Single,Associates,4,Intern,Berlin,0,2012,Hybrid,10,3
10719,Tony,Atieno,IT,108933,2011-02-05 00:00:00,58,Female,6,No,1851.44,Single,High School,34,Intern,Berlin,3,2022,Hybird,78,4.3
10720,Kennedy,Otieno,Finance,55362,2019-07-25 00:00:00,35,Male,1,Yes,3177.88,Divorced,Associate's,1,Intern,New York,14,2023,On-Site,56,3.1
10721,Faith,Kiprotich,HR,77842,2016-01-18 00:00:00,52,MALE,2,,9041.67,Divorced,High School,10,,Tokio,14,2019,Fully Remote,25,2
10722,Fiona,Korir,Sales,76539,2013-04-21 00:00:00,49,F,11,Yes,2014.23,Widowed,Bachelor's,5 years,Intern,Berln,5,2020,Hybrid,146,1.2
10723,Ruth,Kilonzo,Information Tech,63717,2000-09-05 00:00:00,57,Female,8,Yes,3627.6,Married,High School,7,Intern,San Francisco,5,2014,On-Site,120,3.5
10724,Dennis,Kimani,Sales,84596,2007-01-12 00:00:00,59,Male,5,Yes,4914.08,Widowed,High School,39,Intern,Berlin,0,2015,Hybrid,62,2.7
10725,Oscar,Kimani,IT,53016,2011-04-22 00:00:00,40,Female,1,Yes,8547.58,Married,Associate's,13,Permanent,Berlin,ten,2018,Onsite,157,4.9
10726,,Kimani-Jr,Marketing,85200,2011-11-02 00:00:00,thirty,Male,2,No,9408.28,Divorced,Associate's,22,Contract,New York,4,2014,Hybrid,60,4.1
10727,Eunice,Wafula,Finance,110268,2012-10-24 00:00:00,22,Male,4,Yes,4545.2,Single,PhD,1,Permanent,Berlin,16,2018,On-Site,87,4.2
10728,Eunice,Achieng,HR,90287,2019-06-11 00:00:00,44,female,4,no,9353.56,Widowed,High School,28,Contract,Tokyo,6,2010,Hybrid,13,1
10729,Rahab,Naliaka,,113402,,49,Male,7,No,2033.86,Widwowed,Bachelors,33,Permanent,Nairobi,3,2021,On-Site,168,4.1
10729,Joy,Naliaka,Marketing,72607,2001-12-24 00:00:00,25,Female,2,No,1990.1,Divorced,High School,13,Contract,Berlin,2,2019,Fully Remote,189,1.8
10731,,Mburu,HR,57621,not available,62,Female,7,Yes,9517.88,Divorced,High School,1,Contract,New York,11,2013,Fully Remote,137,3.3
10732,Eunice,Kariuki,Information Tech,42823,2001-07-23 00:00:00,39,Male,7,Yes,5341.96,Widowed,Bachelor's,38,Contract,Tokyo,14,2010,On-Site,85,Good
10733,Noah,Achieng,Finance,59986,2000-08-07 00:00:00,60,Male,7,No,2266.12,Divorced,Bachelor's,25,Permanent,San Francisco,19,2011,Hybrid,98,3.3
10734,Njeri,Mugambi,IT,94325,2003-10-26 00:00:00,46,Male,3,Yes,5135.91,Married,High School,21,Contract,London,8,2011,Fully Remote,139,1.5
10735,Fiona,Mboya,Finance,87771,2007-10-05 00:00:00,39,Female,6,No,-,Married,Bachelor's,33,Intern,,11,2019,On-Site,138,2.8
10736,Zipporah.,Awino,Info Tech,84973,2018-04-07 00:00:00,27,Male,6,No,8355.74,Single,Associate's,37,Contract,Tokyo,4,2020,Fully Remote,56,1.1
10737,Kiptoo,Kamau,Finance,44690,2005-10-23 00:00:00,40,Male,4,no,8707.71,Widowed,High School,34,Permanent,Tokyo,7,2014,Hybrid,110,1.2
10738,Rahab.,Makori,Operations,69107,2015-09-16 00:00:00,33,Female,11,No,5910.92,Widowed,Bachelor's,3,Permanent,San Francisco,14,2010,Fully Remote,N/A,3.6
10739,Xavier,mburu,,87888,2011-08-02 00:00:00,46,Male,9,No,8735.99,Widowed,Associate's,30,Intern,San Francisco,6,2019,Hybrid,18,4.8
10740,Gilbert,Mburu,Marketing,40956,2010-12-14 00:00:00,56,Femle,2,Yes,5345.29,Widowed,High School,3,Permanent,London,18,2023,Hybrid,133,4.1
10741,Purity,Kiprotich,Sales,"116,839",2017-01-08 00:00:00,22,Male,9,No,6267.07,Widowed,High School,18,Permanent,London,12,2012,On-Site,N/A,2.9
10742,Felix,Moraa,Marketing,86227,31/04/2021,26,Male,8,No,7707.84,Divorced,Bachelor's,23,Contract,New York,0,2020,Hybrid,53,1.2
10743,Peter,Musyoka,Sales,66533,2008-06-16 00:00:00,22,Female,1,Yes,4541.64,Divorced,Associate's,8,Intern,London,10,2015,Hybrid,144,1.2
10744,Rahab,Onyango,,86234,2016-07-25 00:00:00,29,Female,7,No,1199.02,Married,High School,9,Intern,London,12,2010,On-Site,137,1.6
10745,Zachary,Maina,Hr,97594,2019-08-14 00:00:00,60,Female,3,No,3826.58,Widowed,Bachelor,2,Permanent,Tokyo,1,2021,On-Site,74,4.9
10746,Hassan,Makori,Sales,86901,2019-09-28 00:00:00,64,Male,9,Yes,6427.47,Widowed,PhD,2,Contract,Berlin,18,2020,Hybrid,120,2.6
10747,David,Nyambura,Finance,41519,2000-02-19 00:00:00,39,Male,5,No,2327.16,Widowed,High School,27,Intern,Berlin,10,2010,Hybrid,123,4.4
10748,Noah,Muthama,IT,61115,2001-05-29 00:00:00,30,Female,3,No,1909.66,Married,PhD,39,Intern,Nairobi,0,2012,Remote,143,3.8
10749,Pauline,Wekesa,Operations,KES 96266,2007-08-23 00:00:00,26,Male,8,No,3284.27,Widowed,PhD,36,intern,London,0,2018,On-Site,185,3.4
10750,Zachary,Maina,Marketing,31832,2007-08-10 00:00:00,25,Male,Poor,No,805.06,Widowed,Associate's,5,Intern,Nairobi,7,2011,Fully Remote,187,4.8
10751,Moses,Kimani,H.R,71368,2007-03-03 00:00:00,50,Female,11,Yes,7562.52,Divorced,,1,Permanent,Nairobi,12,2021,Fully Remote,83,1.9
10752,Eunice,Naliaka,Finance,118425,2005-01-11 00:00:00,22,Female,7,No,2957.8,Married,PhD,22,Intern,New York,7,2015,Fully Remote,54,2.8
10753,Rose,Kiptoo,H.R,99715,2012-10-15 00:00:00,51,Male,7,Yes,1680.26,Divorced,Associate's,10,Intern,New York,,2012,On-Site,185,4.5
10754,Irene,Mboya,HR,101835,2003-03-11 00:00:00,22,Female,1,,7141.73,Single,Bachelor's,24,Permanent,Berlin,7,2015,On-Site,129,3.2
10755,,Omondi,Information Tech,103366,2013-09-07 00:00:00,24,Male,5,Yes,8507.82,Widowed,PhD,15,Permanent,San Fransisco,13,2020,On-Site,59,2
10756,Moses,Atieno,Marketing,67570,2006-02-27 00:00:00,43,Male,1,,688.82,Single,Masters,33,Contract,NAIROBI,1,2020,Fully Remote,96,1.8
10757,David,Mugambi,HR,117977,2017-05-21 00:00:00,29,Female,7,Yes,2719.2,Widowed,Bachelor's,23,Intern,London,12,2016,Hybrid,7,4
10758,Caleb,Njoroge,IT,36615,2020/13/05,39,Male,8,Yes,9479.71,Single,High School,14,Contract,Tokyo,4,2022,Hybrid,124,1.1
10759,Purity,Njoroge,Operations,102298,2006-03-18 00:00:00,46,F,7,No,4159.91,Divorced,PhD,18,Contract,London,0,2022,Fully Remote,148,4.7
10760,Amina,Juma,IT,68311,2018-11-23 00:00:00,41,Female,1,No,9416.62,Married,Master's,25,Permanent,London,8,2016,,177,1.1
10761,Esther,Onyango,IT,53434,2003-01-09 00:00:00,52,Male,3,Yes,3105.02,Single,High School,22,Intern,Nairobi,19,2023,Hybrid,85,3.5
10762,Samuel,Ndegwa,IT,116879,2013-04-20 00:00:00,51,Male,3,Yes,2571.64,Divorced,Master's,37,Permanent,Berlin,9,2011,Hybrid,168,3.4
10763,Yara,Wanjala,Finance,45739,2012-10-02 00:00:00,37,Male,7,Yes,2534.03,Single,Associate's,7,Intern,Tokyo,10,2012,On-Site,23,3.3
10764,David,Mugambi,IT,96202,not available,23,Female,4,Yes,1309.67,Single,Associate's,26,Permanent,Tokyo,17,2021,On-Site,136,2.9
10765,Mercy,Wambui,Sales,109599,2006-08-13 00:00:00,38,Male,3,Yes,9016.11,Married,Master's,24,Intern,San Francisco,16,2017,On-Site,63,4.4
10766,Eunice,Kilonzo,Human Resources,63649,2015-05-13 00:00:00,31,Male,6,Yes,9808.43,Divorced,PhD,13,Contract,San Francisco,5,2014,On-Site,93,3.6
10767,Zipporah,Kilonzo,Finance,KES 77445,2005-04-18 00:00:00,28,Female,6,No,9567.83,Widwowed,Master's,-1,Intern,Tokyo,10,2010,On-Site,144,4.1
10768,Brian,Sang,Finance,69470,2019-04-10 00:00:00,63,Female,5,No,8594.27,Widowed,Master's,21,Intern,San Francisco,3,2018,hybrid,67,1.5
10769,Yusuf,Otieno,Operations,104965,2014-12-18 00:00:00,30,Female,6,yes,8545.44,Married,Master's,7,Permanent,San Francisco,0,2010,On-Site,188,1.2
10770,Sharon,Kilonzo,Marketing,78621,2000-07-22 00:00:00,38,Female,3,N,6780.31,Married,PhD,18,Intern,London,0,2011,Hybrid,31,1.1
10770,Joy,Moraa,HR,62926,2019-09-10 00:00:00,30,Femle,5,No,8349.03,Single,Bachelor's,15,Intern,Berlin,17,2016,Hybrid,129,1.6
10772,Rahab,Bett,HR,67997,2019-06-10 00:00:00,30,Male,9,Yes,2479.25,Single,Associate's,8,Intern,London,4,2020,Fully Remote,156,3.7
10773,Tony,Kariuki,IT,89940,2015-07-13 00:00:00,58,Female,4,Yes,4185.17,Single,Associate's,16,Intern,Nairobi,15,2012,On-Site,158,3
10774,Janet,Omondi,Operations,70724,31/04/2021,45,Female,2,No,6587.94,Divorced,Bachelor's,3,Intern,San Francisco,1,2015,Hybrid,26,4
10775,Vincent,Muriuki,IT,61704,2001-05-30 00:00:00,60,Male,5,NO,8810.33,Married,Master's,9,Permanent,London,8,2017,Hybrid,74,0
10776,Irene,Kamau,HR,58391,2009-10-03 00:00:00,32,Male,3,Yes,6774.46,Widowed,Bachelor's,26,Intern,London,1,2014,On-Site,23,2.5
10777,Oscar,Omondi,Finance,93291,2017-06-23 00:00:00,29,Female,3,No,8470.71,Single,Master's,26,Permanent,New York,4,2010,Fully Remote,105,4.6
10778,Miriam,Muriuki,Operations,119723,2012-03-14 00:00:00,46,Male,4,Yes,5002.52,Widowed,High Sch,30,Contract,London,19,2019,On-Site,166,4.7
10779,Amina,Wafula,Operations,32526,2004-01-04 00:00:00,23,Male,4,,7314.39,Married,Master's,27,Contract,London,16,2023,On-Site,143,4.7
10780,Lucy,Koech,Finance,54686,2014-02-06 00:00:00,31,Female,5,Yes,9809.82,Married,Associate's,16,Intern,Berlin,18,2021,On-Site,N/A,4.3
10781,Xavier,Sang,Marketing,103339,2016-06-23 00:00:00,45,Female,7,Yes,1958.14,Married,Associate's,4,Permanent,Tokyo,9,2012,On-Site,92,3.8
10782,Beatrice,Mboya,Operations,36574,2004-07-10 00:00:00,37,Female,4,Yes,9305.75,Widowed,High School,19,Permanent,New York,7,2020,,None,4.7
10783,Daisy,Makori,finance,38733,2001-12-07 00:00:00,40,Female,7,Yes,5462.46,Widowed,Bachelor's,34,Permanent,,19,2011,Fully Remote,41,3.9
10784,,Muthama,HR,80290,2004-06-13 00:00:00,52,Male,9,No,6610.57,Widowed,PhD,6,Contract,New York,10,2015,Hybrid,155,4.8
10785,Dennis,Awino,Finance,102793,2018-09-16 00:00:00,32,Female,3,No,8839.76,Married,Master's,15,Contract,Nairobi,12,2023,On-Site,172,1.1
10786,hope,Juma,Information Tech,66051,2013-01-04 00:00:00,27,Male,5,No,4391.71,Married,Master's,10,Intern,NAIROBI,12,2014,Onsite,175,4.7
10787,EUNICE,Kariuki,Sales,45909,2010-05-13 00:00:00,,Male,4,Yes,4477.58,Single,Associate's,36,Permanent,Berlin,8,2016,Hybrid,8,3.2
10788,Timothy,Atieno,Operations,$119682,2020/13/05,53,Male,9,No,,Divorced,High School,6,Permanent,Tokyo,4,2011,On-Site,86,1.4
10789,Valerie,Kiptoo,Marketing,107338,2000-12-09 00:00:00,60,Female,5,Yes,681.47,Widowed,Associate's,6,Contract,Nairobi,17,2023,Hybrid,19,1.9
10790,kennedy,Kamau,Sales,"103,432",2010-05-14 00:00:00,34,Male,2,Yes,5218.33,Divorced,Associate's,15,Intern,Berlin,7,2022,On-Site,155,4.4
10791,Rahab,Karanja,IT,58133,31/04/2021,24,Female,1,No,3265.33,Widowed,Bachelor's,29,Intern,New York,19,2015,On-Site,144,3
10792,Peter,Karanja,HR,81571,2000-12-20 00:00:00,62,Female,7,No,9315.56,Widowed,Bachelors,25,Intern,Tokyo,ten,2020,On-Site,72,4.9
10793,Cynthia,Chebet,IT,109062,05-07-20,56,Female,1,Yes,1333.49,Divorced,PhD,19,Intern,Nairobi,1,2014,Fully Remote,72,1.5
10794,Lucy,wambui,Finance,80908,2013-10-02 00:00:00,59,Male,8,Yes,4863.54,Divorced,High School,14,Permanent,Tokyo,15,2015,On-Site,184,2.7
10795,Linda,Ochieng,IT,41278,2002-09-09 00:00:00,38,Female,9,Part-time,9500.95,Widowed,Associates,3,Intern,Nairobi,N/A,2014,On-Site,173,2.3
10796,Daisy,Mwangi,Sales,81458,2016-09-26 00:00:00,24,Female,7,No,9059.83,Married,High School,14,Intern,Berlin,12,2016,Hybrid,109,3.1
10797,James,Mburu,Sales,94265,2017-02-08 00:00:00,55,Male,9,No,7162.81,Single,Master's,39,Permanent,Tokyo,17,2014,Fully Remote,63,3.5
10798,Linda,Mutua,Finance,86782,2003-09-07 00:00:00,33,Female,6,No,6098.93,Widowed,Bachelor's,39,Intern,San Francisco,0,2023,Hybrid,62,3.6
10799,Peter,Muriuki,Info Tech,85415,2015-08-01 00:00:00,45,Male,7,No,3166.94,Single,PhD,21,Contract,New York,6,2022,Hybrid,124,1
10800,Daisy,Wekesa,HR,84160,2016-06-07 00:00:00,27,Male,3,Yes,3986.09,single,High School,11,Intern,New York,3,2016,On-Site,191,1.4
10801,James,Muthoni,Finance,84399,2008-03-28 00:00:00,17,Female,9,Yes,1356.28,Married,Associate's,10,Permanent,New York,9,2010,Fully Remote,155,1.1
10802,Wairimu,Njoroge-Jr,HR,55298,2001-06-10 00:00:00,32,Female,3,Yes,7968.03,Single,Master's,15,Contract,Nairobi,7,2018,fully remote,133,4.5
10803,Amina,Wekesa,HR,52191,31/04/2021,48,Female,6,No,3576.76,Widowed,Bachelor's,30,Intern,Berlin,2,2015,On-Site,60,2.3
10804,Samuel,,Sales,86964,2019-11-09 00:00:00,45,Female,4,No,6843.93,Single,PhD,17,Permanent,Tokyo,6,2018,Fully Remote,8,2.5
10805,Harun,Moraa,Finance,63092,2002-07-19 00:00:00,39,Male,9,,3897.15,Widowed,Bachelor's,29,Permanent,Tokyo,,2010,On-Site,33,2.8
10806,Kiptoo,Odhiambo,HR,119407,2007-07-19 00:00:00,48,Female,Poor,No,4911.14,Divorced,High School,17,Permanent,San Francisco,19,2011,Fully Remote,21,4.4
10807,Faith,Juma,Sales,$105257,2006-04-01 00:00:00,62,Female,9,No,5772.52,Widowed,Associate's,33,Permanent,London,9,2016,Fully Remote,181,1.1
10808,Tony,Wanjala,Info Tech,92513,2005-04-30 00:00:00,42,Male,,Yes,8117.6,Divorced,Bachelor's,38,Intern,New York,12,2013,On-Site,55,1.5
10809,Sharon,Cherono,Finance,81097,2010-10-02 00:00:00,55,Female,5,Yes,2505.99,Divorced,Master's,21,Intern,New York,0,2023,,181,3.7
10810,Kennedy,Kilonzo,Sales,60279,2022-06-01,54,Female,1,Yes,4288.27,Single,PhD,14,Contract,New York,6,2022,Fully Remote,28,4.9
10811,Hassan,Omondi,Sales,44404,2019-08-22 00:00:00,39,Female,1,Yes,1735.77,Divorced,PhD,10,Contract,Tokyo,9,2019,Fully Remote,48,3.6
10812,Caleb,Mburu,Finance,100022,2006-12-16 00:00:00,24,Female,6,No,1219.72,Single,Associate's,23,Permanent,San Francisco,11,2023,Hybrid,120,2
10813,Valerie,Mburu,Hr,65198,2005-03-31 00:00:00,45,Female,1,No,6244.41,Divorced,Master's,39,Permanent,San Francisco,13,,On-Site,173,3.1
10814,David,Odhiambo,HR,79997,2009-03-14 00:00:00,22,Male,2,Yes,2296.36,Married,Master's,39,Contract,New York,10,2014,Hybrid,61,4.9
10815,Winnie,Karanja,Marketing,108692,2004-05-12 00:00:00,27,Female,3,Yes,1068.09,Single,Bachelor's,14,Intern,Tokyo,16,2013,Fully Remote,188,3.1
10816,Fiona,naliaka,Finance,30567,2008-01-04 00:00:00,40,,7,No,9022.43,Married,phd,22,Intern,New York,8,2015,Fully Remote,36,2.5
10817,Pauline,Naliaka,HR,91032,2009-12-04 00:00:00,17,MALE,2,Yes,5575.99,Married,Master's,28,Intern,Londn,7,2022,Hybrid,163,2.5
10818,Abdi,Makori,Finance,32179,2019-02-30,64,Male,5,Yes,1778.97,Single,Bachelor's,9,Permanent,San Francisco,9,2016,Fully Remote,148,4.9
10819,Beatrice,Kariuki,Operations,32019,2003-05-08 00:00:00,29,Male,9,No,1007.55,Widowed,Master's,23,Contract,London,3,2020,Fully Remote,164,3.9
10820,Tony,Muthoni,Human Resource,111455,2005-05-13 00:00:00,26,Prefer not say,8,Yes,1638.67,Widowed,Associate's,7,Contract,Berlin,4,2012,On-Site,112,3.7
10821,Purity,Kimani,Sales,115239,2019-06-20 00:00:00,30,Female,8,Yes,4977.7,Single,Master's,24,Contract,London,17,2015,Fully Remote,46,1.9
10822,,Makori,Sales,48704,2002-08-23 00:00:00,42,Male,2,Yes,6850.42,Divorced,Master's,37,Intern,Remote,5,2011,On-Site,126,3.2
10823,Miriam,Achieng,Sales,48030,2013-11-07 00:00:00,49,Female,1,No,6592.16,Single,Master's,9,Contract,New York,9,2021,On-Site,38,2.4
10824,Chebet,Ndegwa,Sales,99445,2013-09-01 00:00:00,25,Female,9,Yes,1872.02,maried,PhD,38,Contract,Berlin,17,2019,Hybrid,169,2
10825,Wanjiku,Odhiambo,HR,,2014-12-07 00:00:00,45,Male,4,Part-time,6518.15,Widowed,High School,7,Intern,Berlin,10,2022,Hybrid,148,4.6
10826,Timothy,Sang,Sales,33420,2010-01-26 00:00:00,29,Female,9,No,4346.22,Divorced,Associate's,23,,London,4,2013,Fully Remote,89,2.5
